Species,Type,Dead Code,X,Y,Diam10,Height,dead,DBH,SnagDecayClass
PISY,Adult,Alive,59.9441,12.362,NA,11.4551,0,20.405,0
PISY,Snag,Alive,57.2815,14.8512,NA,13.1699,NA,26.8567,5
PISY,Adult,Alive,62.2603,11.8165,NA,14.0132,0,30.8603,0
PISY,Adult,Alive,61.2855,15.2744,NA,14.162,0,31.6468,0
PISY,Sapling,Alive,59.9434,21.7723,3.78656,2.78513,0,1.99625,NA
PISY,Sapling,Alive,61.438,17.9104,7.61523,4.16093,0,4.09053,NA
PISY,Sapling,Alive,57.1958,19.5273,9.92068,4.93012,0,5.35161,NA
PISY,Sapling,Alive,61.1173,20.6621,12.1885,5.64613,0,6.59209,NA
PISY,Sapling,Alive,62.8945,17.17,12.3603,5.6988,0,6.68608,NA
PISY,Adult,Alive,57.3604,21.6248,NA,6.16101,0,7.528,0
PISY,Adult,Alive,62.0797,23.4792,NA,6.16336,0,7.53236,0
PISY,Adult,Alive,63.9291,22.4701,NA,6.40839,0,7.99181,0
PISY,Adult,Alive,56.301,21.109,NA,6.62721,0,8.4101,0
PISY,Adult,Alive,57.6876,23.6616,NA,6.64606,0,8.44651,0
PISY,Adult,Alive,57.3131,20.0063,NA,6.67215,0,8.49698,0
PISY,Adult,Alive,58.8818,16.663,NA,6.68459,0,8.52108,0
PISY,Snag,Alive,60.6128,21.2782,NA,8.53038,NA,12.416,5
PISY,Adult,Alive,56.073,21.8631,NA,9.97336,0,16.008,0
PISY,Adult,Alive,61.7024,19.0232,NA,10.9049,0,18.6711,0
PISY,Adult,Alive,60.4975,23.6914,NA,12.4673,0,23.988,0
PISY,Adult,Alive,63.5862,16.0518,NA,13.2279,0,27.1106,0
PISY,Adult,Alive,58.9909,21.1629,NA,14.2675,0,32.2208,0
PISY,Sapling,Alive,59.9177,31.9801,5.02194,3.24301,0,2.672,NA
PISY,Sapling,Alive,58.0541,25.9157,5.36774,3.36876,0,2.86116,NA
PISY,Sapling,Alive,63.2308,24.8274,11.6952,5.49369,0,6.32225,NA
PISY,Adult,Alive,58.2294,24.9799,NA,6.30704,0,7.80063,0
PISY,Adult,Alive,62.3371,25.7249,NA,6.78435,0,8.71534,0
PISY,Adult,Alive,58.1291,29.5397,NA,6.89744,0,8.93758,0
PISY,Adult,Alive,63.6438,26.0259,NA,7.03921,0,9.21929,0
PISY,Adult,Alive,57.8003,28.3056,NA,7.04919,0,9.23926,0
PISY,Adult,Alive,56.8428,28.9519,NA,7.06515,0,9.27122,0
PISY,Adult,Alive,61.6232,31.2258,NA,7.08955,0,9.32017,0
PISY,Adult,Alive,59.7369,24.7108,NA,7.33495,0,9.81845,0
PISY,Adult,Alive,60.4054,28.0201,NA,7.44026,0,10.0357,0
PISY,Adult,Alive,62.8225,27.7976,NA,8.09878,0,11.4435,0
PISY,Adult,Alive,59.0687,31.7901,NA,8.58373,0,12.5391,0
PISY,Adult,Alive,61.715,27.5384,NA,10.0598,0,16.2425,0
PISY,Adult,Alive,58.1696,25.3011,NA,10.544,0,17.6019,0
PISY,Adult,Alive,62.9731,24.0078,NA,10.9348,0,18.7622,0
PISY,Adult,Alive,56.2143,29.7204,NA,11.7145,0,21.2704,0
PISY,Sapling,Alive,63.0781,38.2531,2.37316,2.24426,0,1.22312,NA
PISY,Sapling,Alive,60.8618,35.9896,4.15024,2.92135,0,2.19518,NA
PISY,Sapling,Alive,60.1279,37.0465,4.54809,3.069,0,2.41281,NA
PISY,Sapling,Alive,60.2491,34.7048,4.9143,3.20366,0,2.61312,NA
PISY,Sapling,Alive,62.7151,34.9991,5.40068,3.38068,0,2.87917,NA
PISY,Sapling,Alive,58.5293,34.463,7.64516,4.17119,0,4.1069,NA
PISY,Sapling,Alive,62.5475,32.7199,8.29497,4.39218,0,4.46235,NA
PISY,Adult,Alive,62.2979,38.2813,NA,6.42064,0,8.01501,0
PISY,Adult,Alive,61.2942,38.2343,NA,6.46153,0,8.09267,0
PISY,Adult,Alive,56.66,35.335,NA,6.47542,0,8.11912,0
PISY,Adult,Alive,62.7534,32.511,NA,6.50912,0,8.1834,0
PISY,Adult,Alive,56.4074,33.2996,NA,6.79232,0,8.73093,0
PISY,Adult,Alive,60.0505,39.2068,NA,6.81462,0,8.77461,0
PISY,Adult,Alive,57.5165,37.7705,NA,7.17203,0,9.48643,0
PISY,Adult,Alive,62.5629,33.5841,NA,7.27078,0,9.6871,0
PISY,Adult,Alive,60.8348,34.4472,NA,7.83097,0,10.8604,0
PISY,Adult,Alive,57.8774,39.9063,NA,7.86818,0,10.9405,0
PISY,Adult,Alive,59.0147,35.5087,NA,8.419,0,12.161,0
PISY,Adult,Alive,60.2395,37.1757,NA,9.85004,0,15.6778,0
PISY,Adult,Alive,63.7542,32.446,NA,10.1773,0,16.5651,0
PISY,Adult,Alive,56.789,39.109,NA,10.6456,0,17.898,0
PISY,Adult,Alive,56.3721,32.2252,NA,11.6155,0,20.9364,0
PISY,Adult,Alive,63.97,38.029,NA,12.4531,0,23.9335,0
PISY,Sapling,Alive,61.862,43.7032,7.25433,4.0366,0,3.89312,NA
PISY,Adult,Alive,60.4598,44.3215,NA,6.40689,0,7.98896,0
PISY,Adult,Alive,61.3342,45.9487,NA,6.4167,0,8.00755,0
PISY,Adult,Alive,56.9578,43.4345,NA,6.42898,0,8.03084,0
PISY,Adult,Alive,58.2734,41.273,NA,6.9976,0,9.13624,0
PISY,Adult,Alive,56.311,44.9142,NA,7.10393,0,9.34906,0
PISY,Adult,Alive,62.1465,41.7165,NA,9.85456,0,15.6898,0
PISY,Adult,Alive,63.3878,45.268,NA,10.2219,0,16.6885,0
PISY,Adult,Alive,56.3677,47.3844,NA,10.4735,0,17.399,0
PISY,Adult,Alive,57.7173,42.7805,NA,10.5688,0,17.6738,0
PISY,Adult,Alive,62.7857,42.6737,NA,11.3006,0,19.9044,0
PISY,Sapling,Alive,57.7468,52.5488,4.91072,3.20235,0,2.61117,NA
PISY,Sapling,Alive,56.4101,52.8854,5.7299,3.49932,0,3.05925,NA
PISY,Sapling,Alive,61.7978,54.4335,10.5444,5.13098,0,5.6928,NA
PISY,Sapling,Alive,61.794,55.6249,11.35,5.38595,0,6.13345,NA
PISY,Adult,Alive,58.7505,53.3256,NA,6.25754,0,7.70787,0
PISY,Adult,Alive,59.9763,50.7176,NA,6.41819,0,8.01036,0
PISY,Adult,Alive,58.9305,53.0591,NA,6.67973,0,8.51167,0
PISY,Adult,Alive,60.3957,48.7388,NA,6.7157,0,8.5814800000000009,0
PISY,Adult,Alive,63.5156,48.1601,NA,7.13427,0,9.41017,0
PISY,Adult,Alive,61.8215,53.306,NA,7.58952,0,10.3472,0
PISY,Adult,Alive,63.6659,48.1046,NA,8.24773,0,11.7744,0
PISY,Adult,Alive,56.652,48.4641,NA,8.60947,0,12.5988,0
PISY,Adult,Alive,58.9198,55.4437,NA,9.86087,0,15.7066,0
PISY,Adult,Alive,62.4073,51.2451,NA,10.5897,0,17.7347,0
PISY,Adult,Alive,58.9309,48.9716,NA,10.9961,0,18.9495,0
PISY,Adult,Alive,62.2124,51.3714,NA,13.2461,0,27.1907,0
PISY,Adult,Alive,60.9827,55.2978,NA,14.076,0,31.1887,0
PISY,Sapling,Alive,62.7811,57.2369,8.81987,4.56818,0,4.74947,NA
PISY,Sapling,Alive,60.1139,58.7001,9.88345,4.91803,0,5.33125,NA
PISY,Sapling,Alive,61.3699,57.1027,10.8432,5.22613,0,5.85624,NA
PISY,Sapling,Alive,56.814,61.4148,12.5656,5.76146,0,6.79841,NA
PISY,Adult,Alive,59.7578,57.2632,NA,6.25745,0,7.7077,0
PISY,Adult,Alive,56.127,57.6728,NA,6.34624,0,7.87439,0
PISY,Adult,Alive,63.9573,62.7348,NA,6.36094,0,7.90211,0
PISY,Adult,Alive,60.8879,60.1814,NA,6.47852,0,8.12503,0
PISY,Adult,Alive,58.0793,62.2585,NA,7.11391,0,9.36914,0
PISY,Adult,Alive,60.6992,58.4001,NA,7.22055,0,9.58481,0
PISY,Adult,Alive,56.9796,61.8501,NA,7.31043,0,9.76818,0
PISY,Adult,Alive,63.0903,63.0627,NA,7.31657,0,9.78076,0
PISY,Adult,Alive,57.679,58.1913,NA,7.60916,0,10.3885,0
PISY,Adult,Alive,60.2777,60.5914,NA,8.08113,0,11.4046,0
PISY,Adult,Alive,61.1334,59.1367,NA,10.4782,0,17.4123,0
PISY,Adult,Alive,58.1041,59.5722,NA,10.9231,0,18.7263,0
PISY,Sapling,Alive,61.265,69.6389,3.74302,2.76874,0,1.97243,NA
PISY,Sapling,Alive,57.3329,68.4814,3.99561,2.86358,0,2.1106,NA
PISY,Sapling,Alive,56.2305,65.1928,4.38962,3.01036,0,2.32612,NA
PISY,Sapling,Alive,59.6691,69.2159,7.59444,4.1538,0,4.07916,NA
PISY,Sapling,Alive,61.3598,70.5052,10.956,5.26187,0,5.91795,NA
PISY,Sapling,Alive,62.0044,71.1146,12.6759,5.79497,0,6.8587,NA
PISY,Adult,Alive,58.6266,69.3243,NA,6.20994,0,7.619,0
PISY,Adult,Alive,58.1746,71.2476,NA,6.28822,0,7.76532,0
PISY,Adult,Alive,62.0496,69.1561,NA,6.28833,0,7.76553,0
PISY,Adult,Alive,61.412,65.1757,NA,6.41254,0,7.99966,0
PISY,Adult,Alive,62.7296,65.571,NA,6.52083,0,8.20579,0
PISY,Adult,Alive,60.6621,71.3007,NA,7.69666,0,10.5735,0
PISY,Adult,Alive,63.6755,67.0392,NA,7.92581,0,11.0652,0
PISY,Adult,Alive,56.3236,68.8955,NA,8.23398,0,11.7437,0
PISY,Adult,Alive,59.3089,69.5033,NA,8.2459,0,11.7703,0
PISY,Adult,Alive,59.8929,71.6256,NA,9.17691,0,13.9555,0
PISY,Adult,Alive,61.6687,66.2419,NA,10.2796,0,16.8495,0
PISY,Adult,Alive,59.65,67.9711,NA,10.3875,0,17.1536,0
PISY,Adult,Alive,62.9249,71.9429,NA,10.4274,0,17.2669,0
PISY,Adult,Alive,57.7334,64.6685,NA,10.6395,0,17.8799,0
PISY,Adult,Alive,56.4673,66.8592,NA,12.0891,0,22.5821,0
PISY,Adult,Alive,59.2585,70.1411,NA,13.8147,0,29.8522,0
PISY,Adult,Alive,61.1509,69.2608,NA,13.8697,0,30.1274,0
PISY,Sapling,Alive,57.0067,75.6403,11.5209,5.43942,0,6.22695,NA
PISY,Sapling,Alive,60.6945,79.6974,13.6122,6.07605,0,7.3709,NA
PISY,Adult,Alive,60.3701,73.4983,NA,6.23774,0,7.67086,0
PISY,Adult,Alive,57.1531,73.8954,NA,6.28907,0,7.76692,0
PISY,Adult,Alive,59.5701,74.4066,NA,6.37885,0,7.93592,0
PISY,Adult,Alive,56.3059,72.3995,NA,6.43125,0,8.03514,0
PISY,Adult,Alive,58.3804,73.5227,NA,6.43772,0,8.04743,0
PISY,Adult,Alive,59.2605,78.5365,NA,6.81358,0,8.77256,0
PISY,Adult,Alive,62.6516,74.0597,NA,7.00425,0,9.1495,0
PISY,Adult,Alive,61.9936,74.9562,NA,7.05589,0,9.25267,0
PISY,Adult,Alive,61.1201,76.5872,NA,7.42374,0,10.0015,0
PISY,Adult,Alive,57.9466,77.1213,NA,7.6711,0,10.5193,0
PISY,Adult,Alive,56.9622,72.8655,NA,9.63569,0,15.1151,0
PISY,Adult,Alive,56.7358,77.194,NA,9.65646,0,15.169,0
PISY,Adult,Alive,63.0501,79.0715,NA,9.72372,0,15.3445,0
PISY,Adult,Alive,57.7793,76.4461,NA,9.8068,0,15.5632,0
PISY,Adult,Alive,56.9439,78.216,NA,10.1847,0,16.5854,0
PISY,Adult,Alive,60.3757,73.3952,NA,11.4975,0,20.5439,0
PISY,Sapling,Alive,60.195,86.0655,3.75749,2.77419,0,1.98035,NA
PISY,Sapling,Alive,62.902,82.9804,10.6483,5.16413,0,5.74962,NA
PISY,Sapling,Alive,60.7611,84.6884,11.1833,5.33359,0,6.04226,NA
PISY,Adult,Alive,56.1829,83.6143,NA,6.21955,0,7.63691,0
PISY,Adult,Alive,56.2013,87.0469,NA,6.21956,0,7.63692,0
PISY,Adult,Alive,63.5174,81.3753,NA,6.41021,0,7.99525,0
PISY,Adult,Alive,59.5122,81.8368,NA,6.41152,0,7.99773,0
PISY,Adult,Alive,60.7951,80.5805,NA,6.6298,0,8.41511,0
PISY,Adult,Alive,62.6166,84.3523,NA,7.24807,0,9.64079,0
PISY,Adult,Alive,62.4487,86.829,NA,8.95941,0,13.4258,0
PISY,Adult,Alive,61.2195,86.2079,NA,9.59682,0,15.0145,0
PISY,Adult,Alive,56.4943,84.1004,NA,9.63536,0,15.1142,0
PISY,Adult,Alive,57.1755,87.548,NA,9.95204,0,15.9506,0
PISY,Adult,Alive,61.6201,86.4136,NA,11.1449,0,19.4112,0
PISY,Adult,Alive,59.5983,80.9692,NA,11.9301,0,22.0161,0
PISY,Adult,Alive,60.6546,83.3883,NA,12.5925,0,24.4734,0
PISY,Sapling,Alive,60.6971,94.0886,3.74057,2.76782,0,1.97109,NA
PISY,Sapling,Alive,59.5187,90.5953,4.78466,3.15612,0,2.54221,NA
PISY,Sapling,Alive,59.2556,95.3555,5.70633,3.49086,0,3.04636,NA
PISY,Sapling,Alive,60.3883,93.0691,9.77292,4.88209,0,5.27079,NA
PISY,Adult,Alive,60.4483,90.1693,NA,6.20932,0,7.61783,0
PISY,Adult,Alive,63.4464,91.2258,NA,6.2859,0,7.76097,0
PISY,Adult,Alive,60.3209,91.0394,NA,6.29186,0,7.77215,0
PISY,Adult,Alive,62.5369,94.1218,NA,6.3211,0,7.82707,0
PISY,Adult,Alive,59.6,90.613,NA,6.33201,0,7.84759,0
PISY,Adult,Alive,58.083,89.3014,NA,6.59119,0,8.34071,0
PISY,Adult,Alive,62.0545,93.1476,NA,7.41932,0,9.99234,0
PISY,Adult,Alive,61.7046,90.3007,NA,7.61874,0,10.4087,0
PISY,Adult,Alive,61.5964,88.3776,NA,8.28982,0,11.8688,0
PISY,Snag,Alive,61.613,95.5741,NA,8.89902,NA,13.2809,4
PISY,Adult,Alive,61.291,95.2275,NA,9.00474,0,13.5352,0
PISY,Snag,Alive,63.1656,94.306,NA,9.07949,NA,13.7167,1
PISY,Adult,Alive,61.3916,95.066,NA,10.0476,0,16.2092,0
PISY,Adult,Alive,57.3214,92.5414,NA,11.8596,0,21.7696,0
PISY,Adult,Alive,63.7529,91.4947,NA,12.6068,0,24.5295,0
PISY,Adult,Alive,59.0056,91.0254,NA,13.2552,0,27.2311,0
PISY,Adult,Alive,56.2146,90.4224,NA,13.4715,0,28.209,0
PISY,Sapling,Alive,60.668,96.1711,3.6186,2.72182,0,1.90438,NA
PISY,Sapling,Alive,57.5654,96.7047,4.13734,2.91654,0,2.18813,NA
PISY,Sapling,Alive,59.9948,99.4864,9.22281,4.70178,0,4.96988,NA
PISY,Sapling,Alive,62.2551,96.2605,10.3149,5.05741,0,5.56725,NA
PISY,Sapling,Alive,58.7999,96.0089,12.0939,5.61705,0,6.54036,NA
PISY,Adult,Alive,61.9077,98.2052,NA,6.62771,0,8.41107,0
PISY,Adult,Alive,58.3523,96.0723,NA,7.02027,0,9.18144,0
PISY,Adult,Alive,59.5767,97.1936,NA,7.30527,0,9.75761,0
PISY,Snag,Alive,63.9635,97.3595,NA,9.57935,NA,14.9694,5
PISY,Adult,Alive,57.2536,97.9149,NA,10.2893,0,16.8768,0
PISY,Adult,Alive,63.608,98.3105,NA,11.6082,0,20.9118,0
PISY,Sapling,Alive,67.5667,2.72949,5.90364,3.56156,0,3.15429,NA
PISY,Sapling,Alive,64.445,5.00582,10.6816,5.17475,0,5.76784,NA
PISY,Sapling,Alive,70.5082,3.50309,12.3561,5.69752,0,6.68379,NA
PISY,Sapling,Alive,68.5603,2.04509,12.4964,5.74037,0,6.76054,NA
PISY,Sapling,Alive,71.7541,5.04681,13.5658,6.06227,0,7.34551,NA
PISY,Adult,Alive,66.1213,4.57427,NA,6.27333,0,7.73742,0
PISY,Adult,Alive,71.6327,3.24471,NA,6.29168,0,7.77181,0
PISY,Adult,Alive,64.7817,0.691299,NA,6.74214,0,8.63294,0
PISY,Adult,Alive,71.3203,2.77733,NA,8.16101,0,11.5811,0
PISY,Adult,Alive,64.6628,5.11279,NA,8.61457,0,12.6106,0
PISY,Adult,Alive,66.8318,0.935661,NA,9.3556,0,14.4001,0
PISY,Adult,Alive,67.3635,5.96223,NA,10.0068,0,16.0983,0
PISY,Adult,Alive,64.2694,5.42461,NA,10.5758,0,17.6943,0
PISY,Adult,Alive,65.99,3.23245,NA,11.3085,0,19.9297,0
PISY,Adult,Alive,69.6547,5.24262,NA,12.3445,0,23.5219,0
PISY,Adult,Alive,70.2301,0.417145,NA,12.637,0,24.6486,0
PISY,Adult,Alive,70.4403,7.11343,NA,13.2049,0,27.0097,0
PISY,Adult,Alive,68.6754,1.02085,NA,13.4286,0,28.0113,0
PISY,Adult,Alive,67.7773,3.75399,NA,14.1669,0,31.6727,0
PISY,Sapling,Alive,69.1651,13.8552,4.20373,2.94128,0,2.22444,NA
PISY,Sapling,Alive,64.285,9.98699,6.98818,3.94421,0,3.74753,NA
PISY,Sapling,Alive,71.8963,14.3212,12.0478,5.60286,0,6.51517,NA
PISY,Adult,Alive,67.655,12.5293,NA,6.18476,0,7.57213,0
PISY,Adult,Alive,64.1484,10.1653,NA,6.21577,0,7.62986,0
PISY,Adult,Alive,70.3367,13.619,NA,6.33827,0,7.85937,0
PISY,Adult,Alive,66.5607,14.743,NA,6.4066,0,7.9884,0
PISY,Adult,Alive,69.7024,9.90791,NA,6.45215,0,8.07485,0
PISY,Adult,Alive,67.0473,9.57335,NA,6.58631,0,8.33133,0
PISY,Adult,Alive,65.6221,10.5125,NA,6.64858,0,8.45138,0
PISY,Adult,Alive,66.1183,11.4578,NA,7.31872,0,9.78516,0
PISY,Adult,Alive,67.3831,12.2878,NA,7.87588,0,10.9571,0
PISY,Snag,Alive,69.5398,15.7805,NA,12.659,NA,24.7355,5
PISY,Adult,Alive,66.699,8.37841,NA,13.3506,0,27.6569,0
PISY,Adult,Alive,69.1862,13.9776,NA,14.1192,0,31.4175,0
PISY,Sapling,Alive,70.4326,22.1408,3.77109,2.77931,0,1.98778,NA
PISY,Sapling,Alive,65.1157,23.7134,5.14978,3.28962,0,2.74193,NA
PISY,Sapling,Alive,66.74,19.0045,5.73428,3.5009,0,3.06165,NA
PISY,Sapling,Alive,69.5283,19.7558,6.84383,3.89386,0,3.66858,NA
PISY,Sapling,Alive,67.5547,22.4899,7.13935,3.99676,0,3.83022,NA
PISY,Adult,Alive,68.0694,21.1571,NA,6.18651,0,7.57538,0
PISY,Adult,Alive,70.7328,22.3142,NA,6.5181,0,8.20057,0
PISY,Adult,Alive,65.2061,16.5907,NA,6.57223,0,8.30428,0
PISY,Adult,Alive,69.0354,23.0944,NA,6.76146,0,8.67062,0
PISY,Adult,Alive,68.8622,16.7065,NA,6.87187,0,8.88713,0
PISY,Snag,Alive,66.6239,23.5408,NA,7.45135,NA,10.0587,4
PISY,Adult,Alive,64.4158,22.3743,NA,7.69177,0,10.5631,0
PISY,Adult,Alive,68.6611,17.3993,NA,7.79397,0,10.781,0
PISY,Adult,Alive,69.1604,19.4023,NA,9.58593,0,14.9864,0
PISY,Adult,Alive,71.8114,21.7009,NA,10.7006,0,18.0599,0
PISY,Adult,Alive,70.0594,16.3086,NA,11.0648,0,19.1616,0
PISY,Adult,Alive,69.1768,17.2868,NA,12.3943,0,23.7099,0
PISY,Adult,Alive,66.0209,20.3014,NA,12.8468,0,25.4925,0
PISY,Adult,Alive,68.3578,21.3959,NA,13.3994,0,27.8783,0
PISY,Sapling,Alive,69.4083,28.0175,3.69344,2.75006,0,1.94531,NA
PISY,Sapling,Alive,69.7405,25.5794,4.22558,2.94942,0,2.23639,NA
PISY,Sapling,Alive,71.8714,28.9513,8.39297,4.42521,0,4.51595,NA
PISY,Sapling,Alive,71.0789,26.688,8.65725,4.51389,0,4.66052,NA
PISY,Sapling,Alive,68.5451,25.7994,10.5721,5.13982,0,5.70795,NA
PISY,Adult,Alive,68.8079,29.6942,NA,6.29177,0,7.77198,0
PISY,Adult,Alive,67.7142,31.9789,NA,6.37102,0,7.92114,0
PISY,Adult,Alive,64.1576,31.3311,NA,6.68834,0,8.52836,0
PISY,Adult,Alive,65.4637,31.7015,NA,7.347,0,9.84322,0
PISY,Adult,Alive,69.5027,31.009,NA,7.53301,0,10.2288,0
PISY,Adult,Alive,66.7071,29.9987,NA,9.91549,0,15.8525,0
PISY,Adult,Alive,67.7046,25.3346,NA,11.7228,0,21.2988,0
PISY,Adult,Alive,68.7682,25.3826,NA,12.8253,0,25.4044,0
PISY,Adult,Alive,69.164,28.9161,NA,13.2477,0,27.1978,0
PISY,Adult,Alive,70.9641,27.9131,NA,14.2339,0,32.0367,0
PISY,Sapling,Alive,70.1729,37.3272,4.51038,3.05506,0,2.39218,NA
PISY,Sapling,Alive,68.2587,39.0179,4.5956,3.08653,0,2.43879,NA
PISY,Sapling,Alive,66.6537,32.1864,8.59885,4.49434,0,4.62857,NA
PISY,Sapling,Alive,65.6211,35.0337,9.23393,4.70545,0,4.97596,NA
PISY,Adult,Alive,70.8216,35.7516,NA,6.19802,0,7.59679,0
PISY,Adult,Alive,65.6827,39.2267,NA,6.20694,0,7.6134,0
PISY,Adult,Alive,71.3588,33.4657,NA,6.33713,0,7.85723,0
PISY,Adult,Alive,67.8598,37.6406,NA,6.55951,0,8.27986,0
PISY,Adult,Alive,68.2913,35.5128,NA,6.89881,0,8.94029,0
PISY,Adult,Alive,70.1894,33.6909,NA,7.16177,0,9.46567,0
PISY,Adult,Alive,70.4613,34.3766,NA,7.37001,0,9.89056,0
PISY,Adult,Alive,67.0283,33.547,NA,8.06902,0,11.3779,0
PISY,Adult,Alive,70.8125,35.7359,NA,8.88659,0,13.2512,0
PISY,Adult,Alive,64.672,35.7367,NA,8.96768,0,13.4457,0
PISY,Adult,Alive,64.1391,36.7899,NA,9.24318,0,14.1194,0
PISY,Adult,Alive,69.1078,38.6074,NA,10.1925,0,16.607,0
PISY,Adult,Alive,69.1607,32.3567,NA,10.6737,0,17.9806,0
PISY,Adult,Alive,66.1581,38.7061,NA,11.193,0,19.5623,0
PISY,Adult,Alive,64.1651,36.3955,NA,11.6896,0,21.1859,0
PISY,Adult,Alive,68.4233,33.2121,NA,12.757,0,25.1273,0
PISY,Adult,Alive,66.4332,39.5228,NA,13.5672,0,28.6555,0
PISY,Sapling,Alive,68.1075,46.834,3.18701,2.55795,0,1.66829,NA
PISY,Sapling,Alive,64.1619,47.0269,5.55094,3.43495,0,2.96136,NA
PISY,Sapling,Alive,64.8236,43.9819,5.91956,3.56725,0,3.163,NA
PISY,Adult,Alive,67.5986,43.8681,NA,6.2235,0,7.64428,0
PISY,Adult,Alive,64.7585,45.5495,NA,6.33781,0,7.85851,0
PISY,Adult,Alive,70.3536,43.1115,NA,6.64658,0,8.44752,0
PISY,Adult,Alive,65.9465,46.889,NA,6.88891,0,8.92073,0
PISY,Adult,Alive,65.7266,41.8314,NA,6.91441,0,8.97111,0
PISY,Adult,Alive,70.8801,44.2477,NA,7.28426,0,9.71463,0
PISY,Adult,Alive,68.7184,46.067,NA,8.63765,0,12.6643,0
PISY,Adult,Alive,65.8819,42.6336,NA,9.56237,0,14.9257,0
PISY,Adult,Alive,67.0468,43.5539,NA,9.71215,0,15.3142,0
PISY,Adult,Alive,68.0287,45.6857,NA,9.88811,0,15.7793,0
PISY,Adult,Alive,67.7599,46.038,NA,10.5512,0,17.6227,0
PISY,Adult,Alive,70.7364,46.3772,NA,11.0548,0,19.1304,0
PISY,Adult,Alive,66.6142,44.127,NA,11.0904,0,19.241,0
PISY,Adult,Alive,68.3791,46.9235,NA,13.3138,0,27.492,0
PISY,Adult,Alive,64.5628,42.022,NA,13.9416,0,30.4916,0
PISY,Sapling,Alive,71.2064,54.4685,2.40081,2.25501,0,1.23824,NA
PISY,Sapling,Alive,68.5322,48.7579,4.23853,2.95423,0,2.24348,NA
PISY,Sapling,Alive,70.6769,50.4967,5.48012,3.40939,0,2.92263,NA
PISY,Sapling,Alive,67.0676,51.4426,8.34379,4.40864,0,4.48905,NA
PISY,Sapling,Alive,64.6566,51.0083,10.6072,5.15101,0,5.72712,NA
PISY,Adult,Alive,64.578,55.2794,NA,6.34146,0,7.86538,0
PISY,Adult,Alive,70.879,54.6998,NA,6.43478,0,8.04184,0
PISY,Adult,Alive,67.369,55.737,NA,6.83185,0,8.80842,0
PISY,Adult,Alive,71.7134,49.5787,NA,7.36724,0,9.88484,0
PISY,Adult,Alive,70.1304,52.5193,NA,7.92018,0,11.0529,0
PISY,Adult,Alive,68.5633,51.003,NA,8.72147,0,12.8602,0
PISY,Adult,Alive,66.6539,52.1012,NA,9.44918,0,14.6365,0
PISY,Adult,Alive,69.9726,52.893,NA,10.9998,0,18.9608,0
PISY,Adult,Alive,70.7382,49.1429,NA,11.9268,0,22.0046,0
PISY,Adult,Alive,70.3881,53.8763,NA,12.610900000000001,0,24.5458,0
PISY,Adult,Alive,71.9806,48.5407,NA,12.6832,0,24.8315,0
PISY,Adult,Alive,68.1923,52.488,NA,13.1872,0,26.9322,0
PISY,Snag,Alive,64.4161,55.0953,NA,13.9183,NA,30.3729,4
PISY,Sapling,Alive,65.9879,60.9981,4.42888,3.0249,0,2.3476,NA
PISY,Sapling,Alive,70.7711,57.3049,5.24492,3.32421,0,2.79397,NA
PISY,Sapling,Alive,68.9611,57.03,6.75617,3.86319,0,3.62062,NA
PISY,Sapling,Alive,70.2624,59.7212,7.42674,4.09613,0,3.98742,NA
PISY,Adult,Alive,67.268,56.0404,NA,6.15831,0,7.523,0
PISY,Adult,Alive,68.9962,56.3029,NA,6.34424,0,7.87062,0
PISY,Adult,Alive,70.2368,58.2649,NA,6.46092,0,8.09151,0
PISY,Adult,Alive,70.4404,57.0173,NA,6.46498,0,8.09924,0
PISY,Adult,Alive,66.3633,60.125,NA,6.52103,0,8.20616,0
PISY,Adult,Alive,68.1083,62.4752,NA,6.74098,0,8.63068,0
PISY,Adult,Alive,67.4551,60.077,NA,6.75818,0,8.66423,0
PISY,Adult,Alive,64.3523,62.0763,NA,6.81184,0,8.76916,0
PISY,Adult,Alive,66.0709,63.1814,NA,6.85949,0,8.86275,0
PISY,Adult,Alive,69.6792,63.2658,NA,6.88995,0,8.9228,0
PISY,Adult,Alive,66.8906,60.2851,NA,7.00319,0,9.14737,0
PISY,Adult,Alive,70.5912,59.3998,NA,7.2735900000000004,0,9.69283,0
PISY,Adult,Alive,64.312,60.7673,NA,7.68374,0,10.5461,0
PISY,Adult,Alive,70.7343,63.6727,NA,7.85594,0,10.9141,0
PISY,Adult,Alive,64.9082,62.3639,NA,8.00537,0,11.2384,0
PISY,Adult,Alive,69.4859,60.8379,NA,8.23746,0,11.7514,0
PISY,Adult,Alive,68.8746,62.4247,NA,9.12091,0,13.8179,0
PISY,Adult,Alive,69.4907,62.6655,NA,9.98119,0,16.0292,0
PISY,Adult,Alive,69.6151,56.9651,NA,11.5515,0,20.7227,0
PISY,Sapling,Alive,69.6432,66.9983,5.19159,3.30483,0,2.7648,NA
PISY,Snag,Alive,67.6647,65.471,NA,6.50081,NA,8.16753,5
PISY,Adult,Alive,68.1979,68.2681,NA,6.56416,0,8.2888,0
PISY,Adult,Alive,70.756,70.0465,NA,6.60414,0,8.36565,0
PISY,Adult,Alive,69.2956,68.2783,NA,6.66983,0,8.49248,0
PISY,Adult,Alive,68.3193,64.5893,NA,6.75726,0,8.66242,0
PISY,Adult,Alive,69.9902,66.4068,NA,6.97028,0,9.08188,0
PISY,Adult,Alive,66.9664,70.5049,NA,7.58778,0,10.3436,0
